StateCode,CountyCode,StateName,CountyName,ConfirmedCount_1992_1996,ConfirmedCount_1997_2001,ConfirmedCount_2002_2006,ConfirmedCount_2007_2011
39,67,Ohio,Harrison County,1,,,1
39,69,Ohio,Henry County,1,1,1,1
39,71,Ohio,Highland County,,4,1,1
39,73,Ohio,Hocking County,,1,2,3
39,75,Ohio,Holmes County,,2,,2
39,77,Ohio,Huron County,2,3,1,1
39,79,Ohio,Jackson County,,1,1,1
39,81,Ohio,Jefferson County,,,2,1
39,83,Ohio,Knox County,,1,2,2
39,85,Ohio,Lake County,7,7,10,2
39,87,Ohio,Lawrence County,4,2,2,
39,89,Ohio,Licking County,6,14,6,2
39,91,Ohio,Logan County,3,1,,
39,93,Ohio,Lorain County,5,6,9,4
39,95,Ohio,Lucas County,4,3,8,6
39,97,Ohio,Madison County,,,1,
39,99,Ohio,Mahoning County,4,3,12,9
39,101,Ohio,Marion County,,,1,1
39,103,Ohio,Medina County,2,1,4,
39,105,Ohio,Meigs County,,,,
39,107,Ohio,Mercer County,,2,2,
39,109,Ohio,Miami County,2,1,3,
39,111,Ohio,Monroe County,,2,2,1
39,113,Ohio,Montgomery County,7,6,7,4
39,115,Ohio,Morgan County,,,2,
39,117,Ohio,Morrow County,1,,,
39,119,Ohio,Muskingum County,,2,2,
39,121,Ohio,Noble County,,1,,
39,123,Ohio,Ottawa County,,,,
39,125,Ohio,Paulding County,1,,,
39,127,Ohio,Perry County,,,1,1
39,129,Ohio,Pickaway County,1,1,2,
39,131,Ohio,Pike County,1,2,1,
39,133,Ohio,Portage County,1,7,7,1
39,135,Ohio,Preble County,,1,2,
39,137,Ohio,Putnam County,,,1,1
39,139,Ohio,Richland County,1,2,6,
39,141,Ohio,Ross County,,,,
39,143,Ohio,Sandusky County,1,,3,
39,145,Ohio,Scioto County,,1,,1
39,147,Ohio,Seneca County,,2,3,1
39,149,Ohio,Shelby County,,1,,
39,151,Ohio,Stark County,7,7,4,5
39,153,Ohio,Summit County,6,7,20,8
39,155,Ohio,Trumbull County,2,11,12,6
39,157,Ohio,Tuscarawas County,1,1,4,1
39,159,Ohio,Union County,,3,2,
39,161,Ohio,Van Wert County,1,1,1,1
39,163,Ohio,Vinton County,,,,
39,165,Ohio,Warren County,2,5,6,
39,167,Ohio,Washington County,,5,6,
39,169,Ohio,Wayne County,3,5,2,3
39,171,Ohio,Williams County,,,,
39,173,Ohio,Wood County,1,2,1,6
39,175,Ohio,Wyandot County,,,,
40,0,Oklahoma,Oklahoma,,,,
40,1,Oklahoma,Adair County,3,,,
40,3,Oklahoma,Alfalfa County,,,,
40,5,Oklahoma,Atoka County,5,,,
40,7,Oklahoma,Beaver County,,,,
40,9,Oklahoma,Beckham County,2,1,,
40,11,Oklahoma,Blaine County,3,,,
40,13,Oklahoma,Bryan County,4,,,
40,15,Oklahoma,Caddo County,1,1,,
40,17,Oklahoma,Canadian County,4,,,
40,19,Oklahoma,Carter County,1,1,,
40,21,Oklahoma,Cherokee County,2,,,1
40,23,Oklahoma,Choctaw County,3,,,
40,25,Oklahoma,Cimarron County,,,,
40,27,Oklahoma,Cleveland County,23,2,1,
40,29,Oklahoma,Coal County,6,,,
40,31,Oklahoma,Comanche County,13,2,,1
40,33,Oklahoma,Cotton County,,,,
40,35,Oklahoma,Craig County,,,,
40,37,Oklahoma,Creek County,2,,,
40,39,Oklahoma,Custer County,1,1,,
40,41,Oklahoma,Delaware County,2,1,,
40,43,Oklahoma,Dewey County,,,,
40,45,Oklahoma,Ellis County,,,,
40,47,Oklahoma,Garfield County,,1,,
40,49,Oklahoma,Garvin County,4,1,,
40,51,Oklahoma,Grady County,2,,,
40,53,Oklahoma,Grant County,1,,,
40,55,Oklahoma,Greer County,,,,
40,57,Oklahoma,Harmon County,,,,
40,59,Oklahoma,Harper County,,,,
40,61,Oklahoma,Haskell County,2,,,
40,63,Oklahoma,Hughes County,2,,,
40,65,Oklahoma,Jackson County,1,,,
40,67,Oklahoma,Jefferson County,,1,,
40,69,Oklahoma,Johnston County,1,,,
40,71,Oklahoma,Kay County,12,3,,
40,73,Oklahoma,Kingfisher County,1,1,,
40,75,Oklahoma,Kiowa County,1,,,
40,77,Oklahoma,Latimer County,1,,,
40,79,Oklahoma,Le Flore County,2,3,,
40,81,Oklahoma,Lincoln County,2,1,,
40,83,Oklahoma,Logan County,1,,,1
40,85,Oklahoma,Love County,,,,
40,87,Oklahoma,McClain County,4,,,
40,89,Oklahoma,McCurtain County,4,,,
40,91,Oklahoma,McIntosh County,,,,
40,93,Oklahoma,Major County,,,,
40,95,Oklahoma,Marshall County,3,2,,
40,97,Oklahoma,Mayes County,2,2,,
40,99,Oklahoma,Murray County,2,,,
40,101,Oklahoma,Muskogee County,7,,,
40,103,Oklahoma,Noble County,,1,,
40,105,Oklahoma,Nowata County,2,,,
40,107,Oklahoma,Okfuskee County,1,,,
40,109,Oklahoma,Oklahoma County,34,15,2,1
40,111,Oklahoma,Okmulgee County,3,2,,
40,113,Oklahoma,Osage County,4,,,1
40,115,Oklahoma,Ottawa County,3,3,,
40,117,Oklahoma,Pawnee County,3,,,
40,119,Oklahoma,Payne County,9,1,,1
40,121,Oklahoma,Pittsburg County,5,1,,
40,123,Oklahoma,Pontotoc County,12,1,,
40,125,Oklahoma,Pottawatomie County,5,3,,
40,127,Oklahoma,Pushmataha County,1,2,,
40,129,Oklahoma,Roger Mills County,1,,,
40,131,Oklahoma,Rogers County,5,1,,
40,133,Oklahoma,Seminole County,2,1,,
40,135,Oklahoma,Sequoyah County,4,,,
40,137,Oklahoma,Stephens County,,2,,
40,139,Oklahoma,Texas County,1,,,
40,141,Oklahoma,Tillman County,1,,,
40,143,Oklahoma,Tulsa County,21,7,,
40,145,Oklahoma,Wagoner County,2,1,,
40,147,Oklahoma,Washington County,,2,,
40,149,Oklahoma,Washita County,1,,,
40,151,Oklahoma,Woods County,,,,
40,153,Oklahoma,Woodward County,,,,
41,0,Oregon,Oregon,13,,,
41,1,Oregon,Baker County,,,,
41,3,Oregon,Benton County,2,1,2,
41,5,Oregon,Clackamas County,6,4,3,2
41,7,Oregon,Clatsop County,,,1,
41,9,Oregon,Columbia County,,1,1,
41,11,Oregon,Coos County,,1,,
41,13,Oregon,Crook County,,,,
41,15,Oregon,Curry County,,1,1,
41,17,Oregon,Deschutes County,4,,,1
41,19,Oregon,Douglas County,4,,4,1
41,21,Oregon,Gilliam County,,,,
41,23,Oregon,Grant County,,,,
41,25,Oregon,Harney County,,1,,
41,27,Oregon,Hood River County,1,,1,3
41,29,Oregon,Jackson County,10,15,3,8
41,31,Oregon,Jefferson County,,,,
41,33,Oregon,Josephine County,3,13,11,4
41,35,Oregon,Klamath County,2,2,,1
41,37,Oregon,Lake County,,,,1
41,39,Oregon,Lane County,6,4,,5
41,41,Oregon,Lincoln County,1,2,,
41,43,Oregon,Linn County,,4,1,2
41,45,Oregon,Malheur County,,1,,1
41,47,Oregon,Marion County,4,2,4,
41,49,Oregon,Morrow County,,,,
41,51,Oregon,Multnomah County,4,13,13,17
41,53,Oregon,Polk County,,1,,2
41,55,Oregon,Sherman County,,,,
41,57,Oregon,Tillamook County,1,2,1,
41,59,Oregon,Umatilla County,,,,
41,61,Oregon,Union County,1,1,,
41,63,Oregon,Wallowa County,,1,,
41,65,Oregon,Wasco County,,,,1
41,67,Oregon,Washington County,1,14,2,2
41,69,Oregon,Wheeler County,3,,,
41,71,Oregon,Yamhill County,,,1,1
42,0,Pennsylvania,Pennsylvania,2290,34,30,
42,1,Pennsylvania,Adams County,5,64,328,378
42,3,Pennsylvania,Allegheny County,,73,126,73
42,5,Pennsylvania,Armstrong County,36,19,19,293
42,7,Pennsylvania,Beaver County,8,5,25,37
42,9,Pennsylvania,Bedford County,10,12,18,67
42,11,Pennsylvania,Berks County,111,554,1803,559
42,13,Pennsylvania,Blair County,,15,13,50
42,15,Pennsylvania,Bradford County,3,13,20,68
42,17,Pennsylvania,Bucks County,983,2152,2401,2755
42,19,Pennsylvania,Butler County,18,54,210,729
42,21,Pennsylvania,Cambria County,10,20,18,44
42,23,Pennsylvania,Cameron County,18,52,68,80
42,25,Pennsylvania,Carbon County,11,16,36,131
42,27,Pennsylvania,Centre County,130,33,121,312
42,29,Pennsylvania,Chester County,893,3580,3580,3342
42,31,Pennsylvania,Clarion County,5,4,11,62
42,33,Pennsylvania,Clearfield County,20,152,277,605
42,35,Pennsylvania,Clinton County,11,13,53,135
42,37,Pennsylvania,Columbia County,6,19,57,198
42,39,Pennsylvania,Crawford County,9,7,13,14
42,41,Pennsylvania,Cumberland County,15,65,240,456
42,43,Pennsylvania,Dauphin County,32,53,296,472
42,45,Pennsylvania,Delaware County,1384,867,1299,123
42,47,Pennsylvania,Elk County,29,105,183,301
42,49,Pennsylvania,Erie County,38,30,54,85
42,51,Pennsylvania,Fayette County,3,16,26,15
42,53,Pennsylvania,Forest County,1,,3,6
42,55,Pennsylvania,Franklin County,17,28,121,218
42,57,Pennsylvania,Fulton County,1,7,11,105
42,59,Pennsylvania,Greene County,1,15,5,2
42,61,Pennsylvania,Huntingdon County,3,4,11,62
42,63,Pennsylvania,Indiana County,20,13,11,134
42,65,Pennsylvania,Jefferson County,11,17,44,280
42,67,Pennsylvania,Juniata County,3,,7,55
42,69,Pennsylvania,Lackawanna County,11,17,50,82
42,71,Pennsylvania,Lancaster County,96,326,905,352
42,73,Pennsylvania,Lawrence County,1,9,8,25
42,75,Pennsylvania,Lebanon County,5,57,280,364
42,77,Pennsylvania,Lehigh County,78,243,817,714
42,79,Pennsylvania,Luzerne County,5,25,110,141
42,81,Pennsylvania,Lycoming County,8,11,79,206
42,83,Pennsylvania,McKean County,12,14,39,119
42,85,Pennsylvania,Mercer County,24,41,27,16
42,87,Pennsylvania,Mifflin County,2,4,17,114
42,89,Pennsylvania,Monroe County,11,83,328,389
42,91,Pennsylvania,Montgomery County,863,1908,2718,2114
42,93,Pennsylvania,Montour County,1,9,21,58
42,95,Pennsylvania,Northampton County,220,315,927,662
42,97,Pennsylvania,Northumberland County,35,28,42,90
42,99,Pennsylvania,Perry County,4,11,66,163
42,101,Pennsylvania,Philadelphia County,400,811,829,813
42,103,Pennsylvania,Pike County,14,37,187,165
42,105,Pennsylvania,Potter County,4,5,34,32
42,107,Pennsylvania,Schuylkill County,18,27,76,86
42,109,Pennsylvania,Snyder County,2,3,28,56
42,111,Pennsylvania,Somerset County,5,7,9,14
42,113,Pennsylvania,Sullivan County,,2,5,10
42,115,Pennsylvania,Susquehanna County,3,5,21,40
42,117,Pennsylvania,Tioga County,1,11,17,17
42,119,Pennsylvania,Union County,1,10,22,53
42,121,Pennsylvania,Venango County,3,12,4,14
42,123,Pennsylvania,Warren County,2,5,7,14
42,125,Pennsylvania,Washington County,19,27,20,23
42,127,Pennsylvania,Wayne County,4,8,37,206
42,129,Pennsylvania,Westmoreland County,21,39,53,77
42,131,Pennsylvania,Wyoming County,1,5,11,96
42,133,Pennsylvania,York County,63,652,1901,1228
44,0,Rhode Island,Rhode Island,98,49,167,38
44,1,Rhode Island,Bristol County,25,28,27,27
44,3,Rhode Island,Kent County,193,495,412,87
44,5,Rhode Island,Newport County,95,131,83,41
44,7,Rhode Island,Providence County,178,455,434,153
44,9,Rhode Island,Washington County,1308,1804,1061,393
45,0,South Carolina,South Carolina,5,,1,19
45,1,South Carolina,Abbeville County,,1,1,1
45,3,South Carolina,Aiken County,,1,2,
45,5,South Carolina,Allendale County,,1,,
45,7,South Carolina,Anderson County,1,6,7,7
45,9,South Carolina,Bamberg County,,,,
45,11,South Carolina,Barnwell County,,,,
45,13,South Carolina,Beaufort County,3,4,8,6
45,15,South Carolina,Berkeley County,2,2,,4
45,17,South Carolina,Calhoun County,,,,
45,19,South Carolina,Charleston County,5,5,3,12
45,21,South Carolina,Cherokee County,1,,1,
45,23,South Carolina,Chester County,1,,1,1
45,25,South Carolina,Chesterfield County,,,,
45,27,South Carolina,Clarendon County,,,1,1
45,29,South Carolina,Colleton County,,,,
45,31,South Carolina,Darlington County,,,,
45,33,South Carolina,Dillon County,,,,
45,35,South Carolina,Dorchester County,1,,2,1
45,37,South Carolina,Edgefield County,,,3,
45,39,South Carolina,Fairfield County,,,2,
45,41,South Carolina,Florence County,1,,4,
45,43,South Carolina,Georgetown County,,,2,1
45,45,South Carolina,Greenville County,,2,6,5
45,47,South Carolina,Greenwood County,,,4,
45,49,South Carolina,Hampton County,,1,,
45,51,South Carolina,Horry County,1,1,11,12
45,53,South Carolina,Jasper County,,,1,
45,55,South Carolina,Kershaw County,1,,1,3
45,57,South Carolina,Lancaster County,,6,3,1
45,59,South Carolina,Laurens County,3,,,3
45,61,South Carolina,Lee County,,,,
45,63,South Carolina,Lexington County,1,1,8,3
45,65,South Carolina,McCormick County,,,1,1
45,67,South Carolina,Marion County,,,,
45,69,South Carolina,Marlboro County,,,,
45,71,South Carolina,Newberry County,,,1,
45,73,South Carolina,Oconee County,,12,2,2
45,75,South Carolina,Orangeburg County,1,1,3,4
45,77,South Carolina,Pickens County,2,1,3,1
45,79,South Carolina,Richland County,6,,11,7
45,81,South Carolina,Saluda County,,,,
45,83,South Carolina,Spartanburg County,4,1,1,1
45,85,South Carolina,Sumter County,2,,2,2
45,87,South Carolina,Union County,,,,
45,89,South Carolina,Williamsburg County,,1,,2
45,91,South Carolina,York County,3,1,5,13
46,0,South Dakota,South Dakota,,,,
46,3,South Dakota,Aurora County,,,,
46,5,South Dakota,Beadle County,,,,1
46,7,South Dakota,Bennett County,,,,
46,9,South Dakota,Bon Homme County,,,,
46,11,South Dakota,Brookings County,,,,1
46,13,South Dakota,Brown County,,,,1
46,15,South Dakota,Brule County,,,,
46,17,South Dakota,Buffalo County,,,,
46,19,South Dakota,Butte County,,,,
46,21,South Dakota,Campbell County,,,,
46,23,South Dakota,Charles Mix County,,,,
46,25,South Dakota,Clark County,,,,
46,27,South Dakota,Clay County,,,1,
46,29,South Dakota,Codington County,1,,,
46,31,South Dakota,Corson County,,,,
46,33,South Dakota,Custer County,,,,
46,35,South Dakota,Davison County,,,,2
46,37,South Dakota,Day County,,,,
46,39,South Dakota,Deuel County,,,,
46,41,South Dakota,Dewey County,,,,
46,43,South Dakota,Douglas County,,,,
46,45,South Dakota,Edmunds County,,,,
46,47,South Dakota,Fall River County,,,,
46,49,South Dakota,Faulk County,,,,
46,51,South Dakota,Grant County,,,,
46,53,South Dakota,Gregory County,,,,
46,55,South Dakota,Haakon County,,,,
46,57,South Dakota,Hamlin County,,,,
46,59,South Dakota,Hand County,,,,
46,61,South Dakota,Hanson County,,,,
46,63,South Dakota,Harding County,,,,
46,65,South Dakota,Hughes County,,,,
46,67,South Dakota,Hutchinson County,,,,
46,69,South Dakota,Hyde County,,,,
46,71,South Dakota,Jackson County,,,,
46,73,South Dakota,Jerauld County,,,,
46,75,South Dakota,Jones County,,,,
46,77,South Dakota,Kingsbury County,,,,
46,79,South Dakota,Lake County,,,,
46,81,South Dakota,Lawrence County,,,,
46,83,South Dakota,Lincoln County,,,1,
46,85,South Dakota,Lyman County,,,,
46,87,South Dakota,McCook County,,,,
46,89,South Dakota,McPherson County,,,,
46,91,South Dakota,Marshall County,,,,
46,93,South Dakota,Meade County,,,,
46,95,South Dakota,Mellette County,,,,
46,97,South Dakota,Miner County,,,,
46,99,South Dakota,Minnehaha County,,1,1,1
46,101,South Dakota,Moody County,,,,
46,103,South Dakota,Pennington County,,,3,1
46,105,South Dakota,Perkins County,,,,
46,107,South Dakota,Potter County,,,,
46,109,South Dakota,Roberts County,,,,
46,111,South Dakota,Sanborn County,,,,
46,113,South Dakota,Shannon County,,,,
46,115,South Dakota,Spink County,,,,
46,117,South Dakota,Stanley County,,,,
46,119,South Dakota,Sully County,,,,
46,121,South Dakota,Todd County,,,,
46,123,South Dakota,Tripp County,,,,
46,125,South Dakota,Turner County,,,,
46,127,South Dakota,Union County,,,1,
46,129,South Dakota,Walworth County,,,,
46,135,South Dakota,Yankton County,,,,
46,137,South Dakota,Ziebach County,,,,
47,0,Tennessee,Tennessee,,,,2
47,1,Tennessee,Anderson County,1,,1,
47,3,Tennessee,Bedford County,1,3,1,
47,5,Tennessee,Benton County,1,1,1,
47,7,Tennessee,Bledsoe County,,1,,
47,9,Tennessee,Blount County,2,1,,
47,11,Tennessee,Bradley County,5,4,2,
47,13,Tennessee,Campbell County,1,,,1
47,15,Tennessee,Cannon County,,,,2
47,17,Tennessee,Carroll County,,2,,
47,19,Tennessee,Carter County,,,,2
47,21,Tennessee,Cheatham County,2,1,1,
47,23,Tennessee,Chester County,,,,
47,25,Tennessee,Claiborne County,,,,
47,27,Tennessee,Clay County,,,,
47,29,Tennessee,Cocke County,1,,1,1
47,31,Tennessee,Coffee County,1,,,
47,33,Tennessee,Crockett County,,1,,
47,35,Tennessee,Cumberland County,1,7,2,
47,37,Tennessee,Davidson County,13,35,6,6
47,39,Tennessee,Decatur County,,1,,
47,41,Tennessee,DeKalb County,,,,
47,43,Tennessee,Dickson County,3,5,2,
47,45,Tennessee,Dyer County,1,4,1,
47,47,Tennessee,Fayette County,,1,,
47,49,Tennessee,Fentress County,,3,,1
47,51,Tennessee,Franklin County,,1,2,
47,53,Tennessee,Gibson County,,3,1,
47,55,Tennessee,Giles County,,4,1,2
47,57,Tennessee,Grainger County,,,,
47,59,Tennessee,Greene County,3,2,,
47,61,Tennessee,Grundy County,,1,,
47,63,Tennessee,Hamblen County,1,,,
47,65,Tennessee,Hamilton County,16,12,5,2
47,67,Tennessee,Hancock County,,,,
47,69,Tennessee,Hardeman County,,,1,1
47,71,Tennessee,Hardin County,,,1,
47,73,Tennessee,Hawkins County,,4,1,1
47,75,Tennessee,Haywood County,,1,,
47,77,Tennessee,Henderson County,2,3,,1
47,79,Tennessee,Henry County,1,4,2,2
47,81,Tennessee,Hickman County,,,,2
47,83,Tennessee,Houston County,1,1,,
47,85,Tennessee,Humphreys County,,,,
47,87,Tennessee,Jackson County,,,,
47,89,Tennessee,Jefferson County,1,,,1
47,91,Tennessee,Johnson County,,,1,
47,93,Tennessee,Knox County,5,13,14,5
47,95,Tennessee,Lake County,,,,
47,97,Tennessee,Lauderdale County,,2,,
47,99,Tennessee,Lawrence County,,3,1,2
47,101,Tennessee,Lewis County,2,,,
47,103,Tennessee,Lincoln County,,4,,1
47,105,Tennessee,Loudon County,,,,
47,107,Tennessee,McMinn County,,1,2,
47,109,Tennessee,McNairy County,2,3,,
47,111,Tennessee,Macon County,,2,2,
47,113,Tennessee,Madison County,2,4,2,2
47,115,Tennessee,Marion County,,,1,
47,117,Tennessee,Marshall County,,3,,
47,119,Tennessee,Maury County,4,3,,1
47,121,Tennessee,Meigs County,,,1,
47,123,Tennessee,Monroe County,1,,,
47,125,Tennessee,Montgomery County,1,6,5,
47,127,Tennessee,Moore County,,,,
47,129,Tennessee,Morgan County,,,,1
47,131,Tennessee,Obion County,2,1,,
47,133,Tennessee,Overton County,,,,
47,135,Tennessee,Perry County,,1,1,
47,137,Tennessee,Pickett County,,1,,1
47,139,Tennessee,Polk County,,,1,
47,141,Tennessee,Putnam County,1,1,2,2
47,143,Tennessee,Rhea County,2,4,1,
47,145,Tennessee,Roane County,2,,3,
47,147,Tennessee,Robertson County,3,2,,
47,149,Tennessee,Rutherford County,4,3,,
47,151,Tennessee,Scott County,1,,1,
47,153,Tennessee,Sequatchie County,,,1,
47,155,Tennessee,Sevier County,,1,,1
47,157,Tennessee,Shelby County,9,16,9,10
47,159,Tennessee,Smith County,,3,,
47,161,Tennessee,Stewart County,,2,,
47,163,Tennessee,Sullivan County,2,1,1,1
47,165,Tennessee,Sumner County,5,4,4,1
47,167,Tennessee,Tipton County,,3,,
47,169,Tennessee,Trousdale County,1,,,
47,171,Tennessee,Unicoi County,1,,1,
47,173,Tennessee,Union County,,,,
47,175,Tennessee,Van Buren County,,,,
47,177,Tennessee,Warren County,,1,1,
47,179,Tennessee,Washington County,2,4,1,1
47,181,Tennessee,Wayne County,1,3,,
47,183,Tennessee,Weakley County,2,1,1,
47,185,Tennessee,White County,,1,,
47,187,Tennessee,Williamson County,1,1,2,3
47,189,Tennessee,Wilson County,2,6,,
48,0,Texas,Texas,,,8,
48,1,Texas,Anderson County,,1,,
48,3,Texas,Andrews County,,,,
48,5,Texas,Angelina County,1,4,1,7
48,7,Texas,Aransas County,,,,
48,9,Texas,Archer County,,,,
48,11,Texas,Armstrong County,,,,
48,13,Texas,Atascosa County,,,1,
48,15,Texas,Austin County,2,1,1,1
48,17,Texas,Bailey County,1,,,
48,19,Texas,Bandera County,,1,1,1
48,21,Texas,Bastrop County,1,1,2,1
48,23,Texas,Baylor County,,1,,
48,25,Texas,Bee County,,,,1
48,27,Texas,Bell County,4,3,6,1
48,29,Texas,Bexar County,3,6,13,1
48,31,Texas,Blanco County,,,,
48,33,Texas,Borden County,,,,
48,35,Texas,Bosque County,,,1,
48,37,Texas,Bowie County,,1,,
48,39,Texas,Brazoria County,6,,1,1
48,41,Texas,Brazos County,3,2,3,
48,43,Texas,Brewster County,,1,,
48,45,Texas,Briscoe County,,,,
48,47,Texas,Brooks County,,,,
48,49,Texas,Brown County,4,,5,12
48,51,Texas,Burleson County,,,1,
48,53,Texas,Burnet County,1,,5,1
48,55,Texas,Caldwell County,,,2,
48,57,Texas,Calhoun County,,,,
48,59,Texas,Callahan County,1,2,1,3
48,61,Texas,Cameron County,2,,5,
48,63,Texas,Camp County,2,1,,
48,65,Texas,Carson County,,1,1,1
48,67,Texas,Cass County,1,1,,
48,69,Texas,Castro County,,,,
48,71,Texas,Chambers County,1,,1,1
48,73,Texas,Cherokee County,,,1,
48,75,Texas,Childress County,,,,
48,77,Texas,Clay County,2,,,1
48,79,Texas,Cochran County,,,,1
48,81,Texas,Coke County,,,,
48,83,Texas,Coleman County,,2,,
48,85,Texas,Collin County,7,8,12,17
48,87,Texas,Collingsworth County,,,,
48,89,Texas,Colorado County,,1,,
48,91,Texas,Comal County,1,,1,
48,93,Texas,Comanche County,1,,1,3
48,95,Texas,Concho County,,,1,
48,97,Texas,Cooke County,,2,2,2
48,99,Texas,Coryell County,1,,3,1
48,101,Texas,Cottle County,,,,
48,103,Texas,Crane County,,,,
48,105,Texas,Crockett County,,,,
48,107,Texas,Crosby County,,,,
48,109,Texas,Culberson County,,,,
48,111,Texas,Dallam County,,,,
48,113,Texas,Dallas County,50,44,42,16
48,115,Texas,Dawson County,,1,,
48,117,Texas,Deaf Smith County,,,,
48,119,Texas,Delta County,,,,
48,121,Texas,Denton County,10,13,11,47
48,123,Texas,DeWitt County,,,,
48,125,Texas,Dickens County,,,,
48,127,Texas,Dimmit County,,,,
48,129,Texas,Donley County,,,,
48,131,Texas,Duval County,1,,,
48,133,Texas,Eastland County,3,,1,4
48,135,Texas,Ector County,,,1,
48,137,Texas,Edwards County,,,,
48,139,Texas,Ellis County,,4,2,5
48,141,Texas,El Paso County,,1,,3
48,143,Texas,Erath County,2,1,,2
48,145,Texas,Falls County,,,,
48,147,Texas,Fannin County,1,,1,
48,149,Texas,Fayette County,,,,1
48,151,Texas,Fisher County,,1,,
48,153,Texas,Floyd County,,,,
48,155,Texas,Foard County,,,1,
48,157,Texas,Fort Bend County,2,,6,5
48,159,Texas,Franklin County,,1,1,1
48,161,Texas,Freestone County,1,2,,
48,163,Texas,Frio County,,,,
48,165,Texas,Gaines County,,,,
48,167,Texas,Galveston County,3,,1,6
48,169,Texas,Garza County,,,,
48,171,Texas,Gillespie County,,1,,
48,173,Texas,Glasscock County,,,,
48,175,Texas,Goliad County,,,,
48,177,Texas,Gonzales County,,,,
48,179,Texas,Gray County,1,,,
48,181,Texas,Grayson County,6,1,1,3
48,183,Texas,Gregg County,7,2,1,2
48,185,Texas,Grimes County,,,1,3
48,187,Texas,Guadalupe County,1,,,1
48,189,Texas,Hale County,,,,
48,191,Texas,Hall County,,,,
48,193,Texas,Hamilton County,,,,
48,195,Texas,Hansford County,,,,
48,197,Texas,Hardeman County,,,,
48,199,Texas,Hardin County,,,,2
48,201,Texas,Harris County,26,22,28,36
48,203,Texas,Harrison County,1,,,
48,205,Texas,Hartley County,,,,
48,207,Texas,Haskell County,,,,
48,209,Texas,Hays County,1,2,12,3
48,211,Texas,Hemphill County,1,,,
48,213,Texas,Henderson County,3,2,,2
48,215,Texas,Hidalgo County,2,1,8,7
48,217,Texas,Hill County,1,,1,
48,219,Texas,Hockley County,,,,
48,221,Texas,Hood County,3,1,1,1
48,223,Texas,Hopkins County,4,,1,1
48,225,Texas,Houston County,,,,
48,227,Texas,Howard County,,,1,
48,229,Texas,Hudspeth County,,,,
48,231,Texas,Hunt County,,3,3,1
48,233,Texas,Hutchinson County,1,,,
48,235,Texas,Irion County,,,,
48,237,Texas,Jack County,1,1,,
48,239,Texas,Jackson County,,,,
48,241,Texas,Jasper County,1,1,,
48,243,Texas,Jeff Davis County,1,,,
48,245,Texas,Jefferson County,2,,1,2
48,247,Texas,Jim Hogg County,,,,
48,249,Texas,Jim Wells County,1,,1,1
48,251,Texas,Johnson County,8,4,6,1
48,253,Texas,Jones County,,,1,
48,255,Texas,Karnes County,,,,
48,257,Texas,Kaufman County,2,3,2,
48,259,Texas,Kendall County,,,,
48,261,Texas,Kenedy County,,,,
48,263,Texas,Kent County,,,,
48,265,Texas,Kerr County,,2,2,1
48,267,Texas,Kimble County,1,,,1
48,269,Texas,King County,,,,
48,271,Texas,Kinney County,,,1,2
48,273,Texas,Kleberg County,,,1,
48,275,Texas,Knox County,1,1,1,
48,277,Texas,Lamar County,2,1,,
48,279,Texas,Lamb County,,,,
48,281,Texas,Lampasas County,1,1,2,
48,283,Texas,La Salle County,,,1,
48,285,Texas,Lavaca County,1,,,
48,287,Texas,Lee County,,1,1,
48,289,Texas,Leon County,,3,,
48,291,Texas,Liberty County,,,2,1
48,293,Texas,Limestone County,,,,
48,295,Texas,Lipscomb County,,,,
48,297,Texas,Live Oak County,,,,
48,299,Texas,Llano County,,1,3,
48,301,Texas,Loving County,,,,
48,303,Texas,Lubbock County,2,2,2,4
48,305,Texas,Lynn County,,,,
48,307,Texas,McCulloch County,3,,1,
48,309,Texas,McLennan County,,,1,3
48,311,Texas,McMullen County,,,,
48,313,Texas,Madison County,,,,
48,315,Texas,Marion County,,,,
48,317,Texas,Martin County,,,,
48,319,Texas,Mason County,1,,,
48,321,Texas,Matagorda County,1,1,2,
48,323,Texas,Maverick County,,,2,
48,325,Texas,Medina County,,1,,
48,327,Texas,Menard County,2,,,
48,329,Texas,Midland County,,2,,
48,331,Texas,Milam County,,1,,
48,333,Texas,Mills County,1,,3,
48,335,Texas,Mitchell County,,,,1
48,337,Texas,Montague County,2,2,1,2
48,339,Texas,Montgomery County,4,1,3,27
48,341,Texas,Moore County,,,,
48,343,Texas,Morris County,1,1,,
48,345,Texas,Motley County,,,,
48,347,Texas,Nacogdoches County,1,1,2,
48,349,Texas,Navarro County,1,,1,
48,351,Texas,Newton County,,,,1
48,353,Texas,Nolan County,3,1,,
48,355,Texas,Nueces County,8,,2,5
48,357,Texas,Ochiltree County,,,,
48,359,Texas,Oldham County,,,,
48,361,Texas,Orange County,1,1,,1
48,363,Texas,Palo Pinto County,1,1,1,
48,365,Texas,Panola County,,1,,
48,367,Texas,Parker County,11,5,4,8
48,369,Texas,Parmer County,,,,
48,371,Texas,Pecos County,1,,,
48,373,Texas,Polk County,1,,,2
48,375,Texas,Potter County,1,,2,1
48,377,Texas,Presidio County,,,,
48,379,Texas,Rains County,,,,1
48,381,Texas,Randall County,,,,3
48,383,Texas,Reagan County,,,,
48,385,Texas,Real County,,,,
48,387,Texas,Red River County,,,,
48,389,Texas,Reeves County,,,,
48,391,Texas,Refugio County,,,,
48,393,Texas,Roberts County,,,,
